source_doc,source_section,target_doc,target_section,relationship_type,relationship_confidence,relationship_bidirectional,sim_score,source_concepts,target_concepts,source_is_api,target_is_api,classification_source,src_type,tgt_type
data/raw_md/articles/ui-construction/view-items-and-property-editors/property-editors/customize-a-built-in-property-editor-winforms,customize-a-built-in-property-editor-winforms::8,data/raw_md/apidoc/DevExpress.ExpressApp.Editors/PropertyEditorAttribute/PropertyEditorAttribute,PropertyEditorAttribute::6,related_to,0.55,False,0.7002905011177063,['Controllers' 'Detail View' 'Property Editors' 'Views'],['Detail View' 'Model Editor' 'Property Editors' 'View Items' 'Views'],False,True,llm,Conceptual,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp/IObjectSpace/Reloaded1134403,Reloaded1134403::1,data/raw_md/articles/data-manipulation-and-business-logic/create-read-update-and-delete-data/refresh-objects-and-rollback-changes,refresh-objects-and-rollback-changes::4,related_to,0.6,False,0.7002046704292297,[],[],True,False,llm,API Reference,Conceptual
data/raw_md/articles/validation/localize-validation-messages,localize-validation-messages::2,data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleBaseAttribute/CustomMessageTemplate1131065,CustomMessageTemplate1131065::1,related_to,0.6,False,0.7001986503601074,[],['Model Editor' 'Validation'],False,True,llm,Conceptual,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/PropertyEditorAttribute/PropertyEditorAttribute,PropertyEditorAttribute::12,data/raw_md/articles/ui-construction/view-items-and-property-editors/property-editors/implement-a-property-editor-based-on-custom-components-blazor,implement-a-property-editor-based-on-custom-components-blazor::7,related_to,0.4,False,0.7001149654388428,[],['Detail View' 'Property Editors' 'Views'],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.ExpressApp.Blazor.Editors/BlazorActionContainerViewItem/Register,Register::1,data/raw_md/articles/ui-construction/action-containers,action-containers::11,related_to,0.55,False,0.6994523406028748,['Action Containers' 'Actions' 'Controllers'],['Action Containers' 'Actions' 'Controllers'],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.ExpressApp/Controller/Controller,Controller::2,data/raw_md/articles/ui-construction/controllers-and-actions/controllers,controllers::2,related_to,0.62,False,0.6993136405944824,"['Controllers' 'Solution Structure and Module Design'
 'Template Kit and CLI']",['Built-In Controllers' 'Controllers'],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.Persistent.Validation/IRuleSet/IRuleSet,IRuleSet::1,data/raw_md/articles/validation/declare-validation-rules,declare-validation-rules::8,related_to,0.6,False,0.6990400552749634,['Validation'],['Model Editor' 'Validation'],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.ExpressApp.Model/IModelAction/ConfirmationMessage1133073,ConfirmationMessage1133073::1,data/raw_md/articles/app-shell-and-base-infrastructure/dialogs-and-notifications/ways-to-show-a-confirmation-dialog,ways-to-show-a-confirmation-dialog::12,related_to,0.5,False,0.6990055441856384,[],[],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.ExpressApp/ShowViewParameters/ShowViewParameters,ShowViewParameters::1,data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/customize-a-view-created-by-built-in-actions,customize-a-view-created-by-built-in-actions::2,related_to,0.6,False,0.698969841003418,[],[],True,False,llm,API Reference,Conceptual
data/raw_md/articles/localization/localize-an-xaf-application,localize-an-xaf-application::12,data/raw_md/apidoc/DevExpress.ExpressApp/XafApplication/SetFormattingCulture1131241,SetFormattingCulture1131241::1,related_to,0.55,False,0.698785126209259,['Localization' 'Localization in Model Editor'],['Localization'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/filtering/in-list-view/how-to-filter-list-views-on-the-ui-specific-level,how-to-filter-list-views-on-the-ui-specific-level::7,data/raw_md/apidoc/DevExpress.ExpressApp.Win.Editors/WinColumnsListEditor/FilterColumnsMode1138206,FilterColumnsMode1138206::1,related_to,0.55,False,0.6986286640167236,['List Editors' 'List View' 'Model Editor' 'Views'],['List Editors' 'List View' 'Views'],False,True,llm,How-to Task,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp.Security/PermissionRequestProcessorBase`1/PermissionRequestProcessorBase`1,PermissionRequestProcessorBase`1::1,data/raw_md/articles/data-security-and-safety/security-system/security-object-model/implement-custom-security-objects/implement-a-custom-security-operation-that-can-be-permitted-at-the-type-level,implement-a-custom-security-operation-that-can-be-permitted-at-the-type-level::6,related_to,0.6,False,0.6985484957695007,[],[],True,False,llm,API Reference,Conceptual
data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-extra-modules,built-in-controllers-and-actions-in-extra-modules::59,data/raw_md/apidoc/DevExpress.ExpressApp.ReportsV2.Win/WinReportServiceController/WinReportServiceController,WinReportServiceController::1,related_to,0.55,False,0.6985136270523071,[],[],False,True,llm,Conceptual,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/CriteriaOptionsAttribute/CriteriaOptionsAttribute,CriteriaOptionsAttribute::1,data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/criteria-properties,criteria-properties::11,related_to,0.6,False,0.6983553171157837,['Model Editor'],['Detail View' 'Property Editors' 'Specialized Property Editors' 'Views'],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.ExpressApp.ViewVariantsModule/VariantsInfo/VariantsInfo,VariantsInfo::1,data/raw_md/articles/app-shell-and-base-infrastructure/view-variants-module,view-variants-module::7,related_to,0.55,False,0.6982743144035339,['View Variants'],['View Variants'],True,False,llm,API Reference,Conceptual
data/raw_md/articles/ui-construction/view-items-and-property-editors/property-editors,property-editors::9,data/raw_md/apidoc/DevExpress.ExpressApp.Editors/PropertyEditorAttribute/PropertyEditorAttribute,PropertyEditorAttribute::6,related_to,0.55,False,0.6981604099273682,['Detail View' 'Property Editors' 'Standard Property Editors' 'Views'],['Detail View' 'Model Editor' 'Property Editors' 'View Items' 'Views'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/business-model-design-orm/business-model-design-with-entity-framework-core/optimistic-locking,optimistic-locking::10,data/raw_md/apidoc/DevExpress.ExpressApp.DC/OptimisticLockIgnoreAttribute/OptimisticLockIgnoreAttribute,OptimisticLockIgnoreAttribute::3,related_to,0.55,False,0.6980465650558472,['Concurrency Control' 'Windows and Frames'],['Entity Framework Core'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/localization/localization-basics,localization-basics::5,data/raw_md/apidoc/DevExpress.ExpressApp/XafApplication/ResourcesExportedToModel1131243,ResourcesExportedToModel1131243::2,related_to,0.6,False,0.6979028582572937,['Application Model' 'Model Editor'],['Localization' 'Model Editor'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/data-security-and-safety/security-system/authentication/customize-standard-authentication-behavior-and-supply-additional-logon-parameters/customize-authentication-behavior-net,customize-authentication-behavior-net::14,data/raw_md/apidoc/DevExpress.ExpressApp/SecuritySystem/Logon1136028,Logon1136028::1,related_to,0.55,False,0.6978929042816162,[],[],False,True,llm,Conceptual,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp.Security/ISecurityUserWithRoles/ISecurityUserWithRoles,ISecurityUserWithRoles::1,data/raw_md/articles/data-security-and-safety/security-system/security-object-model/implement-custom-security-objects/implement-a-custom-security-system-user-based-on-an-existing-business-class,implement-a-custom-security-system-user-based-on-an-existing-business-class::14,related_to,0.5,False,0.6978359818458557,[],[],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.Persistent.BaseImpl.AuditTrail.Services/AuditTrailServiceBase/BeginObjectsAudit,BeginObjectsAudit::2,data/raw_md/articles/data-security-and-safety/audit-trail/audit-trail-xpo/change-object-auditing-mode,change-object-auditing-mode::5,related_to,0.55,False,0.6976932883262634,[],[],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.ExpressApp/XafApplication/ServiceProvider,ServiceProvider::1,data/raw_md/articles/support-qa-troubleshooting/frequently-asked-questions-blazor-faq,frequently-asked-questions-blazor-faq::5,related_to,0.65,True,0.6975517868995667,['Dependency Injection'],['Controllers' 'Dependency Injection' 'XAF Application'],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.ExpressApp/SecuritySystem/Logon1136028,Logon1136028::1,data/raw_md/articles/data-security-and-safety/security-system/authentication/customize-standard-authentication-behavior-and-supply-additional-logon-parameters/customize-authentication-behavior-net,customize-authentication-behavior-net::2,related_to,0.55,False,0.6971431970596313,[],['Authentication' 'Security System'],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.Persistent.Validation/RuleCombinationOfPropertiesIsUniqueAttribute/RuleCombinationOfPropertiesIsUniqueAttribute,RuleCombinationOfPropertiesIsUniqueAttribute::3,data/raw_md/articles/validation/implement-custom-rules,implement-custom-rules::6,related_to,0.55,False,0.6969521641731262,['Model Editor'],['Validation'],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.Persistent.Base/IFileData/IFileData,IFileData::1,data/raw_md/articles/document-management/file-attachments-module,file-attachments-module::12,related_to,0.6,True,0.6968099474906921,['File Attachments'],['File Attachments'],True,False,llm,API Reference,Conceptual
data/raw_md/articles/multitenancy/multi-tenant-application-architecture,multi-tenant-application-architecture::8,data/raw_md/apidoc/DevExpress.ExpressApp.MultiTenancy/ITenantProvider/ITenantProvider,ITenantProvider::1,related_to,0.55,False,0.6966603994369507,"['Multi-Tenancy' 'Solution Structure and Module Design'
 'Template Kit and CLI']",['Multi-Tenancy' 'Tenant Classes and Resolver'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/ui-construction/ways-to-access-ui-elements-and-their-controls/ways-to-access-ui-elements-and-their-controls,ways-to-access-ui-elements-and-their-controls::8,data/raw_md/apidoc/DevExpress.ExpressApp.Editors/ListEditor/Control1131202,Control1131202::1,related_to,0.55,False,0.6963062882423401,['Controllers' 'Detail View' 'Property Editors' 'View Items' 'Views'],['List Editors' 'List View' 'Views'],False,True,llm,Conceptual,API Reference
data/raw_md/articles/document-management/clone-object-module,clone-object-module::13,data/raw_md/apidoc/DevExpress.ExpressApp.CloneObject/CloneObjectViewController/CustomCloneObject,CustomCloneObject::1,related_to,0.5,False,0.6960043907165527,[],[],False,True,llm,Conceptual,API Reference
data/raw_md/apidoc/DevExpress.ExpressApp.SystemModule/LinkUnlinkController/LinkAction1130881,LinkAction1130881::1,data/raw_md/articles/ui-construction/controllers-and-actions/built-in-controllers-and-actions/built-in-controllers-and-actions-in-the-system-module,built-in-controllers-and-actions-in-the-system-module::15,related_to,0.5,False,0.6958657503128052,['Model Editor'],['Built-In Controllers' 'Controllers'],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.Persistent.BaseImpl/BaseObject/BaseObject,BaseObject::1,data/raw_md/articles/business-model-design-orm/business-model-design-with-xpo/implement-a-custom-base-persistent-class,implement-a-custom-base-persistent-class::5,related_to,0.6,False,0.6958280205726624,[],['XPO'],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.Persistent.Base/FileAttachmentAttribute/FileAttachmentAttribute,FileAttachmentAttribute::1,data/raw_md/articles/business-model-design-orm/data-types-supported-by-built-in-editors/file-attachment-properties/file-attachment-properties-in-xpo,file-attachment-properties-in-xpo::1,related_to,0.62,False,0.6958061456680298,['File Attachments'],[],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.ExpressApp.Utils/CaptionHelper/GetLocalizedText1134007,GetLocalizedText1134007::1,data/raw_md/articles/localization/localization-basics,localization-basics::7,related_to,0.6,False,0.6956441402435303,[],[],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/ListEditorAttribute/ListEditorAttribute,ListEditorAttribute::5,data/raw_md/articles/ui-construction/list-editors/how-to-use-a-custom-component-to-implement-list-editor-blazor,how-to-use-a-custom-component-to-implement-list-editor-blazor::14,related_to,0.55,False,0.6954485774040222,['List Editors' 'List View' 'Views'],['List Editors' 'List View' 'Views'],True,False,llm,API Reference,How-to Task
data/raw_md/apidoc/DevExpress.ExpressApp.ConditionalAppearance/IAppearanceRuleProperties/TargetItems1134088,TargetItems1134088::1,data/raw_md/articles/conditional-appearance/declare-conditional-appearance-rules-in-the-application-model,declare-conditional-appearance-rules-in-the-application-model::1,related_to,0.6,False,0.6952025890350342,['Conditional Appearance'],['Conditional Appearance'],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.Persistent.Base/DataSourcePropertyAttribute/DataSourcePropertyAttribute,DataSourcePropertyAttribute::4,data/raw_md/articles/filtering/in-list-view/how-to-implement-cascading-filtering-for-lookup-list-views,how-to-implement-cascading-filtering-for-lookup-list-views::27,related_to,0.55,False,0.695188045501709,[],[],True,False,llm,API Reference,How-to Task
data/raw_md/apidoc/DevExpress.ExpressApp.Editors/PropertyEditorAttribute/PropertyEditorAttribute,PropertyEditorAttribute::11,data/raw_md/articles/ui-construction/view-items-and-property-editors/property-editors/implement-a-property-editor-based-on-custom-components-blazor,implement-a-property-editor-based-on-custom-components-blazor::4,related_to,0.55,False,0.6951535940170288,['Detail View' 'Property Editors' 'Views'],['Detail View' 'Model Editor' 'Property Editors' 'Views'],True,False,llm,API Reference,Conceptual
data/raw_md/apidoc/DevExpress.Persistent.Base/DataSourcePropertyAttribute/DataSourcePropertyAttribute,DataSourcePropertyAttribute::4,data/raw_md/articles/filtering/in-list-view/how-to-implement-cascading-filtering-for-lookup-list-views,how-to-implement-cascading-filtering-for-lookup-list-views::24,related_to,0.55,False,0.6949213743209839,[],[],True,False,llm,API Reference,How-to Task
data/raw_md/articles/ui-construction/ways-to-access-ui-elements-and-their-controls/ways-to-access-ui-elements-and-their-controls,ways-to-access-ui-elements-and-their-controls::1,data/raw_md/apidoc/DevExpress.ExpressApp.Editors/PropertyEditor/PropertyName1131137,PropertyName1131137::1,related_to,0.5,False,0.6947840452194214,[],['Detail View' 'Property Editors' 'Views'],False,True,llm,Conceptual,API Reference
